OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountRate,UnitCost,ListPrice,Category,GrossSales,DiscountValue,NetSales,COGS,ShippingCost,PaymentCost
O508695,2026-03-13,C10674,P2014,1,0.2,105.6,279.48,Beauty,279.48,55.9,223.58,105.6,4.45,4.97
O508696,2025-08-06,C10982,P2071,2,0.05,72.34,202.22,Beauty,404.44,20.22,384.22,144.68,5.19,8.28
O508697,2025-10-25,C10039,P2046,1,0.15,41.9,79.58,Sports,79.58,11.94,67.64,41.9,2.5,1.35
O508698,2025-03-14,C10556,P2024,2,0.0,38.64,85.56,Electronics,171.12,0.0,171.12,77.28,6.69,4.53
O508699,2026-05-12,C10274,P2063,3,0.05,107.79,241.07,Sports,723.21,36.16,687.05,323.37,3.2,12.92
O508700,2026-02-25,C11190,P2045,2,0.15,54.87,109.92,Sports,219.84,32.98,186.86,109.74,6.46,4.6
O508701,2026-04-03,C11024,P2059,1,0.2,74.58,192.13,Electronics,192.13,38.43,153.7,74.58,4.01,3.46
O508702,2025-03-14,C10369,P2076,3,0.1,94.33,153.36,Apparel,460.08,46.01,414.07,282.99,5.3,8.93
O508703,2025-03-30,C10660,P2041,3,0.05,53.15,104.66,Apparel,313.98,15.7,298.28,159.45,7.45,8.38
O508704,2025-05-24,C10769,P2052,1,0.1,85.13,212.17,Beauty,212.17,21.22,190.95,85.13,3.7,3.44
O508705,2026-02-01,C10631,P2039,1,0.0,88.55,225.55,Beauty,225.55,0.0,225.55,88.55,8.07,6.61
O508706,2025-06-29,C10015,P2010,1,0.25,105.58,212.84,Electronics,212.84,53.21,159.63,105.58,7.39,2.97
O508707,2026-06-27,C10677,P2039,1,0.05,88.55,225.55,Beauty,225.55,11.28,214.27,88.55,2.76,4.71
O508708,2025-02-08,C10813,P2073,2,0.05,103.53,278.8,Apparel,557.6,27.88,529.72,207.06,5.0,14.32
O508709,2025-02-16,C10116,P2004,1,0.0,82.13,229.05,Sports,229.05,0.0,229.05,82.13,3.93,5.19
O508710,2026-03-20,C10158,P2052,1,0.1,85.13,212.17,Beauty,212.17,21.22,190.95,85.13,3.09,5.51
O508711,2025-10-23,C10496,P2015,1,0.0,32.67,56.68,Home,56.68,0.0,56.68,32.67,2.91,1.59
O508712,2025-04-20,C10927,P2056,2,0.0,12.18,29.13,Home,58.26,0.0,58.26,24.36,4.87,1.12
O508713,2026-04-28,C10105,P2013,3,0.0,14.91,32.18,Beauty,96.54,0.0,96.54,44.73,4.37,2.07
O508714,2025-04-16,C10672,P2017,2,0.15,42.64,69.06,Apparel,138.12,20.72,117.4,85.28,5.34,3.2
O508715,2025-03-05,C10132,P2076,3,0.2,94.33,153.36,Apparel,460.08,92.02,368.06,282.99,2.5,7.68
O508716,2026-01-11,C11131,P2031,1,0.0,54.53,117.07,Sports,117.07,0.0,117.07,54.53,6.55,3.23
O508717,2025-06-03,C11022,P2070,2,0.0,80.41,185.88,Sports,371.76,0.0,371.76,160.82,4.61,9.69
O508718,2025-09-24,C10866,P2027,1,0.1,39.51,103.84,Electronics,103.84,10.38,93.46,39.51,5.35,2.1
O508719,2025-08-23,C11186,P2008,1,0.05,64.11,126.24,Beauty,126.24,6.31,119.93,64.11,6.68,2.35
O508720,2025-06-08,C10954,P2023,1,0.0,99.43,207.17,Apparel,207.17,0.0,207.17,99.43,5.24,4.6
O508721,2026-03-27,C10025,P2028,3,0.0,49.21,76.08,Beauty,228.24,0.0,228.24,147.63,7.37,6.67
O508722,2025-03-01,C10935,P2079,1,0.25,76.11,150.73,Apparel,150.73,37.68,113.05,76.11,5.14,2.36
O508723,2025-07-17,C10654,P2028,2,0.25,49.21,76.08,Beauty,152.16,38.04,114.12,98.42,5.11,2.54
O508724,2025-03-01,C11167,P2031,2,0.0,54.53,117.07,Sports,234.14,0.0,234.14,109.06,5.48,5.43
O508725,2026-06-27,C10764,P2063,2,0.2,107.79,241.07,Sports,482.14,96.43,385.71,215.58,6.62,9.67
O508726,2025-11-14,C10962,P2011,1,0.1,25.59,43.62,Electronics,43.62,4.36,39.26,25.59,5.8,1.1
O508727,2025-03-20,C11156,P2011,1,0.1,25.59,43.62,Electronics,43.62,4.36,39.26,25.59,6.31,1.06
O508728,2026-01-10,C10546,P2070,1,0.1,80.41,185.88,Sports,185.88,18.59,167.29,80.41,2.52,3.32
O508729,2025-07-03,C10552,P2012,1,0.05,91.5,250.58,Home,250.58,12.53,238.05,91.5,5.61,6.68
O508730,2025-06-29,C10293,P2073,2,0.0,103.53,278.8,Apparel,557.6,0.0,557.6,207.06,7.27,14.61
O508731,2025-01-21,C10471,P2062,1,0.1,69.71,151.88,Beauty,151.88,15.19,136.69,69.71,4.91,3.08
O508732,2025-02-21,C10921,P2045,2,0.0,54.87,109.92,Sports,219.84,0.0,219.84,109.74,6.22,6.24
O508733,2025-07-22,C11160,P2054,1,0.1,19.42,50.24,Beauty,50.24,5.02,45.22,19.42,2.99,0.85
O508734,2025-05-10,C10576,P2026,2,0.15,25.88,63.53,Beauty,127.06,19.06,108.0,51.76,3.29,2.51
O508735,2026-06-20,C10107,P2015,2,0.05,32.67,56.68,Home,113.36,5.67,107.69,65.34,4.38,2.26
O508736,2025-10-16,C10305,P2008,2,0.1,64.11,126.24,Beauty,252.48,25.25,227.23,128.22,5.14,5.62
O508737,2025-08-14,C10368,P2002,1,0.1,36.16,61.12,Beauty,61.12,6.11,55.01,36.16,7.87,1.25
O508738,2026-05-20,C10444,P2018,1,0.05,23.1,60.58,Apparel,60.58,3.03,57.55,23.1,5.57,1.5
O508739,2025-05-17,C10309,P2016,2,0.1,23.99,66.65,Electronics,133.3,13.33,119.97,47.98,2.5,2.87
O508740,2025-07-08,C10212,P2036,1,0.05,79.57,186.92,Apparel,186.92,9.35,177.57,79.57,5.29,3.8
O508741,2025-09-23,C10143,P2014,1,0.0,105.6,279.48,Beauty,279.48,0.0,279.48,105.6,3.93,5.41
O508742,2025-11-03,C10723,P2000,3,0.0,20.01,46.3,Beauty,138.9,0.0,138.9,60.03,7.15,2.58
O508743,2026-06-11,C10806,P2070,3,0.0,80.41,185.88,Sports,557.64,0.0,557.64,241.23,6.05,17.11
O508744,2025-11-14,C10372,P2067,2,0.0,89.48,177.38,Sports,354.76,0.0,354.76,178.96,5.57,8.06
O508745,2026-05-16,C10191,P2063,2,0.05,107.79,241.07,Sports,482.14,24.11,458.03,215.58,7.31,13.94
O508746,2026-03-15,C10828,P2044,2,0.15,96.39,166.51,Electronics,333.02,49.95,283.07,192.78,3.14,8.72
O508747,2025-11-22,C10450,P2034,1,0.1,84.74,206.91,Electronics,206.91,20.69,186.22,84.74,3.97,4.5
O508748,2026-02-02,C11176,P2058,2,0.15,56.31,124.87,Electronics,249.74,37.46,212.28,112.62,4.97,6.78
O508749,2025-08-20,C10529,P2057,1,0.0,24.55,53.8,Beauty,53.8,0.0,53.8,24.55,6.53,1.02
O508750,2025-05-09,C10186,P2012,1,0.05,91.5,250.58,Home,250.58,12.53,238.05,91.5,4.49,4.55
O508751,2026-01-16,C10348,P2070,2,0.05,80.41,185.88,Sports,371.76,18.59,353.17,160.82,5.12,7.08
O508752,2025-05-16,C10535,P2041,2,0.05,53.15,104.66,Apparel,209.32,10.47,198.85,106.3,4.08,5.11
O508753,2025-09-16,C11132,P2078,3,0.2,80.99,151.9,Beauty,455.7,91.14,364.56,242.97,5.9,10.56
O508754,2025-10-03,C10667,P2048,3,0.2,26.01,65.12,Home,195.36,39.07,156.29,78.03,6.02,3.27
O508755,2025-07-01,C10997,P2044,1,0.1,96.39,166.51,Electronics,166.51,16.65,149.86,96.39,4.79,3.26
O508756,2026-03-07,C10388,P2029,2,0.1,30.95,55.54,Apparel,111.08,11.11,99.97,61.9,4.58,2.98
O508757,2025-02-20,C10570,P2033,1,0.1,102.58,280.83,Apparel,280.83,28.08,252.75,102.58,6.29,6.47
O508758,2026-06-27,C11045,P2045,3,0.15,54.87,109.92,Sports,329.76,49.46,280.3,164.61,7.0,8.61
O508759,2025-04-02,C10763,P2025,3,0.2,59.62,149.3,Electronics,447.9,89.58,358.32,178.86,4.37,8.52
O508760,2025-11-08,C10716,P2004,1,0.1,82.13,229.05,Sports,229.05,22.9,206.14,82.13,5.34,4.29
O508761,2026-01-03,C10394,P2046,1,0.1,41.9,79.58,Sports,79.58,7.96,71.62,41.9,2.5,1.8
O508762,2025-10-03,C10019,P2002,1,0.1,36.16,61.12,Beauty,61.12,6.11,55.01,36.16,5.61,1.72
O508763,2025-11-20,C10650,P2053,2,0.1,95.73,175.96,Electronics,351.92,35.19,316.73,191.46,5.32,5.79
O508764,2026-01-10,C10108,P2019,1,0.05,28.46,61.03,Sports,61.03,3.05,57.98,28.46,5.25,1.66
O508765,2025-01-19,C10802,P2025,1,0.1,59.62,149.3,Electronics,149.3,14.93,134.37,59.62,2.5,3.55
O508766,2025-07-16,C11062,P2011,1,0.1,25.59,43.62,Electronics,43.62,4.36,39.26,25.59,6.26,0.74
O508767,2025-01-24,C10593,P2035,1,0.15,33.04,85.13,Beauty,85.13,12.77,72.36,33.04,4.41,1.48
O508768,2025-10-25,C10074,P2045,3,0.0,54.87,109.92,Sports,329.76,0.0,329.76,164.61,5.97,7.12
O508769,2026-04-09,C10027,P2043,3,0.1,34.43,56.92,Electronics,170.76,17.08,153.68,103.29,5.36,3.09
O508770,2025-09-08,C10900,P2078,3,0.1,80.99,151.9,Beauty,455.7,45.57,410.13,242.97,5.15,9.11
O508771,2026-06-30,C10839,P2029,1,0.0,30.95,55.54,Apparel,55.54,0.0,55.54,30.95,7.16,1.61
O508772,2026-01-14,C10587,P2049,2,0.0,75.64,173.14,Apparel,346.28,0.0,346.28,151.28,6.24,10.75
O508773,2025-02-09,C10472,P2050,2,0.2,47.62,83.27,Beauty,166.54,33.31,133.23,95.24,4.27,3.33
O508774,2025-11-03,C10117,P2000,2,0.05,20.01,46.3,Beauty,92.6,4.63,87.97,40.02,3.94,1.7
O508775,2026-03-03,C10834,P2023,3,0.0,99.43,207.17,Apparel,621.51,0.0,621.51,298.29,7.24,14.14
O508776,2025-12-05,C10359,P2002,1,0.05,36.16,61.12,Beauty,61.12,3.06,58.06,36.16,5.27,1.16
O508777,2025-03-18,C10971,P2029,2,0.2,30.95,55.54,Apparel,111.08,22.22,88.86,61.9,6.38,2.08
O508778,2026-04-02,C10267,P2028,1,0.05,49.21,76.08,Beauty,76.08,3.8,72.28,49.21,4.27,1.35
O508779,2026-02-19,C10736,P2005,2,0.15,21.42,39.38,Sports,78.76,11.81,66.95,42.84,3.62,2.14
O508780,2025-10-16,C10786,P2044,2,0.15,96.39,166.51,Electronics,333.02,49.95,283.07,192.78,6.68,5.7
O508781,2026-01-14,C10217,P2003,3,0.05,103.86,246.21,Sports,738.63,36.93,701.7,311.58,2.63,17.56
O508782,2025-09-05,C10429,P2056,1,0.15,12.18,29.13,Home,29.13,4.37,24.76,12.18,3.22,0.46
O508783,2026-01-18,C10590,P2057,2,0.0,24.55,53.8,Beauty,107.6,0.0,107.6,49.1,3.41,1.95
O508784,2026-05-06,C10950,P2072,1,0.0,85.85,152.66,Sports,152.66,0.0,152.66,85.85,3.52,3.24
O508785,2025-05-02,C10720,P2025,1,0.0,59.62,149.3,Electronics,149.3,0.0,149.3,59.62,6.49,3.75
O508786,2026-02-04,C10420,P2075,1,0.0,49.49,125.61,Electronics,125.61,0.0,125.61,49.49,8.52,3.0
O508787,2025-08-08,C11014,P2076,1,0.15,94.33,153.36,Apparel,153.36,23.0,130.36,94.33,7.37,3.17
O508788,2025-10-24,C10196,P2008,2,0.15,64.11,126.24,Beauty,252.48,37.87,214.61,128.22,5.6,4.68
O508789,2026-06-27,C10077,P2054,2,0.0,19.42,50.24,Beauty,100.48,0.0,100.48,38.84,4.71,2.4
O508790,2025-10-30,C10967,P2019,2,0.1,28.46,61.03,Sports,122.06,12.21,109.85,56.92,5.4,2.99
O508791,2026-03-25,C10432,P2046,1,0.2,41.9,79.58,Sports,79.58,15.92,63.66,41.9,7.69,1.75
O508792,2025-04-07,C10105,P2019,1,0.15,28.46,61.03,Sports,61.03,9.15,51.88,28.46,7.22,1.43
O508793,2026-02-05,C10463,P2018,2,0.15,23.1,60.58,Apparel,121.16,18.17,102.99,46.2,3.65,3.24
O508794,2026-03-22,C10853,P2012,1,0.1,91.5,250.58,Home,250.58,25.06,225.52,91.5,4.41,4.69
O508795,2025-07-19,C10282,P2014,3,0.05,105.6,279.48,Beauty,838.44,41.92,796.52,316.8,6.81,16.05
O508796,2025-03-19,C10029,P2005,1,0.1,21.42,39.38,Sports,39.38,3.94,35.44,21.42,3.14,0.77
O508797,2025-12-24,C10041,P2056,1,0.2,12.18,29.13,Home,29.13,5.83,23.3,12.18,4.89,0.5
O508798,2025-09-29,C10310,P2022,3,0.1,39.69,79.46,Beauty,238.38,23.84,214.54,119.07,4.0,4.55
O508799,2026-03-29,C10371,P2028,2,0.0,49.21,76.08,Beauty,152.16,0.0,152.16,98.42,6.81,3.59
O508800,2025-04-19,C11199,P2005,2,0.05,21.42,39.38,Sports,78.76,3.94,74.82,42.84,4.71,1.75
O508801,2026-02-24,C10505,P2076,1,0.0,94.33,153.36,Apparel,153.36,0.0,153.36,94.33,3.92,3.12
O508802,2025-04-04,C10167,P2022,2,0.05,39.69,79.46,Beauty,158.92,7.95,150.97,79.38,4.55,3.12
O508803,2025-11-30,C10210,P2063,1,0.0,107.79,241.07,Sports,241.07,0.0,241.07,107.79,4.88,5.62
O508804,2025-01-27,C11068,P2000,1,0.0,20.01,46.3,Beauty,46.3,0.0,46.3,20.01,6.7,1.47
O508805,2025-09-26,C10744,P2026,1,0.0,25.88,63.53,Beauty,63.53,0.0,63.53,25.88,6.67,1.19
O508806,2026-02-27,C11044,P2012,1,0.1,91.5,250.58,Home,250.58,25.06,225.52,91.5,4.69,4.51
O508807,2026-06-24,C11049,P2010,3,0.1,105.58,212.84,Electronics,638.52,63.85,574.67,316.74,4.96,16.02
O508808,2025-10-27,C10439,P2040,3,0.15,46.24,112.16,Electronics,336.48,50.47,286.01,138.72,6.14,8.43
O508809,2025-07-17,C10270,P2045,1,0.0,54.87,109.92,Sports,109.92,0.0,109.92,54.87,2.99,2.43
O508810,2025-01-29,C11005,P2027,2,0.05,39.51,103.84,Electronics,207.68,10.38,197.3,79.02,5.52,4.49
O508811,2025-09-11,C11162,P2017,1,0.15,42.64,69.06,Apparel,69.06,10.36,58.7,42.64,3.79,1.35
O508812,2025-06-07,C10699,P2050,1,0.0,47.62,83.27,Beauty,83.27,0.0,83.27,47.62,7.72,1.95
O508813,2026-04-26,C10078,P2051,1,0.05,21.09,56.25,Home,56.25,2.81,53.44,21.09,6.12,1.11
O508814,2026-01-30,C10645,P2016,3,0.15,23.99,66.65,Electronics,199.95,29.99,169.96,71.97,3.94,4.8
O508815,2026-02-03,C10049,P2075,1,0.0,49.49,125.61,Electronics,125.61,0.0,125.61,49.49,4.4,3.09
O508816,2025-03-03,C11061,P2015,1,0.15,32.67,56.68,Home,56.68,8.5,48.18,32.67,4.0,1.33
O508817,2025-07-10,C10256,P2033,2,0.15,102.58,280.83,Apparel,561.66,84.25,477.41,205.16,2.58,13.13
O508818,2025-03-12,C11122,P2077,2,0.0,99.36,190.12,Apparel,380.24,0.0,380.24,198.72,3.21,10.95
O508819,2025-09-01,C10810,P2034,1,0.0,84.74,206.91,Electronics,206.91,0.0,206.91,84.74,5.46,5.48
O508820,2025-05-31,C10522,P2027,1,0.25,39.51,103.84,Electronics,103.84,25.96,77.88,39.51,3.72,1.56
O508821,2026-03-18,C10140,P2065,2,0.2,74.22,160.54,Electronics,321.08,64.22,256.86,148.44,6.9,7.86
O508822,2025-11-27,C10270,P2045,2,0.0,54.87,109.92,Sports,219.84,0.0,219.84,109.74,7.67,4.95
O508823,2026-04-20,C10975,P2016,1,0.05,23.99,66.65,Electronics,66.65,3.33,63.32,23.99,5.62,1.28
O508824,2025-01-17,C10929,P2054,1,0.1,19.42,50.24,Beauty,50.24,5.02,45.22,19.42,5.17,0.87
O508825,2025-05-04,C10395,P2009,2,0.2,89.03,195.13,Home,390.26,78.05,312.21,178.06,4.72,7.86
O508826,2025-01-29,C10375,P2047,1,0.05,23.95,36.37,Sports,36.37,1.82,34.55,23.95,4.97,0.97
O508827,2025-04-21,C10470,P2014,2,0.1,105.6,279.48,Beauty,558.96,55.9,503.06,211.2,3.54,10.79
O508828,2025-04-30,C10851,P2074,3,0.15,60.53,130.38,Sports,391.14,58.67,332.47,181.59,4.27,8.55
O508829,2026-05-22,C10188,P2064,2,0.05,92.82,194.3,Sports,388.6,19.43,369.17,185.64,4.13,10.84
O508830,2025-05-02,C11071,P2070,2,0.05,80.41,185.88,Sports,371.76,18.59,353.17,160.82,3.7,10.25
O508831,2025-12-14,C10137,P2009,1,0.05,89.03,195.13,Home,195.13,9.76,185.37,89.03,4.49,3.72
O508832,2025-06-25,C10769,P2008,3,0.05,64.11,126.24,Beauty,378.72,18.94,359.78,192.33,2.5,10.68
O508833,2026-03-25,C10680,P2025,2,0.2,59.62,149.3,Electronics,298.6,59.72,238.88,119.24,4.6,4.51
O508834,2025-03-31,C10535,P2078,3,0.25,80.99,151.9,Beauty,455.7,113.93,341.78,242.97,4.94,6.37
O508835,2026-01-17,C10500,P2065,3,0.05,74.22,160.54,Electronics,481.62,24.08,457.54,222.66,6.66,10.55
O508836,2026-04-09,C10476,P2018,1,0.0,23.1,60.58,Apparel,60.58,0.0,60.58,23.1,5.94,1.47
O508837,2026-05-29,C10572,P2051,2,0.15,21.09,56.25,Home,112.5,16.88,95.62,42.18,2.71,2.6
O508838,2026-04-29,C10150,P2037,2,0.0,19.43,42.14,Home,84.28,0.0,84.28,38.86,4.91,2.05
O508839,2025-08-04,C10132,P2066,2,0.05,21.23,45.94,Beauty,91.88,4.59,87.29,42.46,7.6,2.63
O508840,2026-01-27,C10324,P2015,1,0.1,32.67,56.68,Home,56.68,5.67,51.01,32.67,3.51,1.44
O508841,2025-10-25,C10351,P2063,1,0.1,107.79,241.07,Sports,241.07,24.11,216.96,107.79,5.86,4.7
O508842,2025-05-01,C10105,P2053,3,0.15,95.73,175.96,Electronics,527.88,79.18,448.7,287.19,4.89,12.24
O508843,2025-09-23,C10239,P2036,1,0.05,79.57,186.92,Apparel,186.92,9.35,177.57,79.57,4.3,3.99
O508844,2025-03-23,C10540,P2009,1,0.1,89.03,195.13,Home,195.13,19.51,175.62,89.03,4.72,3.89
O508845,2025-05-19,C10619,P2061,1,0.1,92.46,150.56,Sports,150.56,15.06,135.5,92.46,5.33,2.89
O508846,2026-05-03,C10499,P2013,1,0.0,14.91,32.18,Beauty,32.18,0.0,32.18,14.91,5.14,0.77
O508847,2026-01-03,C11039,P2075,2,0.0,49.49,125.61,Electronics,251.22,0.0,251.22,98.98,6.95,5.86
O508848,2025-04-25,C11068,P2063,1,0.05,107.79,241.07,Sports,241.07,12.05,229.02,107.79,5.72,5.49
O508849,2025-07-28,C10085,P2052,3,0.0,85.13,212.17,Beauty,636.51,0.0,636.51,255.39,4.71,13.42
O508850,2025-12-24,C10765,P2026,3,0.15,25.88,63.53,Beauty,190.59,28.59,162.0,77.64,2.5,4.24
O508851,2025-04-23,C11092,P2042,2,0.0,21.36,43.17,Sports,86.34,0.0,86.34,42.72,6.09,2.24
O508852,2025-05-20,C10806,P2002,1,0.0,36.16,61.12,Beauty,61.12,0.0,61.12,36.16,3.16,1.55
O508853,2025-06-07,C11136,P2026,2,0.2,25.88,63.53,Beauty,127.06,25.41,101.65,51.76,7.59,2.51
O508854,2025-07-14,C10068,P2061,3,0.0,92.46,150.56,Sports,451.68,0.0,451.68,277.38,2.65,9.27
O508855,2025-04-22,C10136,P2022,1,0.1,39.69,79.46,Beauty,79.46,7.95,71.51,39.69,3.98,1.83
O508856,2026-04-23,C10917,P2013,1,0.1,14.91,32.18,Beauty,32.18,3.22,28.96,14.91,6.3,0.71
O508857,2025-11-06,C10937,P2068,2,0.15,54.46,128.05,Home,256.1,38.42,217.69,108.92,6.04,6.54
O508858,2025-12-03,C10706,P2050,1,0.2,47.62,83.27,Beauty,83.27,16.65,66.62,47.62,4.0,1.35
O508859,2025-02-25,C10753,P2000,2,0.15,20.01,46.3,Beauty,92.6,13.89,78.71,40.02,7.23,1.49
O508860,2025-11-15,C10957,P2039,1,0.0,88.55,225.55,Beauty,225.55,0.0,225.55,88.55,4.76,5.54
O508861,2025-10-29,C10212,P2051,1,0.0,21.09,56.25,Home,56.25,0.0,56.25,21.09,5.55,1.43
O508862,2025-08-31,C10607,P2031,1,0.05,54.53,117.07,Sports,117.07,5.85,111.22,54.53,7.51,2.51
O508863,2026-02-01,C10367,P2060,2,0.0,91.93,225.41,Sports,450.82,0.0,450.82,183.86,6.53,10.01
O508864,2026-06-22,C11022,P2009,2,0.2,89.03,195.13,Home,390.26,78.05,312.21,178.06,6.17,7.15
O508865,2026-05-29,C10009,P2059,1,0.2,74.58,192.13,Electronics,192.13,38.43,153.7,74.58,4.2,3.07
O508866,2025-10-26,C11145,P2075,1,0.15,49.49,125.61,Electronics,125.61,18.84,106.77,49.49,6.56,2.41
O508867,2025-05-21,C10609,P2027,1,0.15,39.51,103.84,Electronics,103.84,15.58,88.26,39.51,6.26,2.45
O508868,2025-01-04,C10610,P2035,2,0.0,33.04,85.13,Beauty,170.26,0.0,170.26,66.08,3.06,3.46
O508869,2025-05-23,C10177,P2071,1,0.05,72.34,202.22,Beauty,202.22,10.11,192.11,72.34,5.21,5.49
O508870,2026-05-04,C10473,P2014,3,0.0,105.6,279.48,Beauty,838.44,0.0,838.44,316.8,4.06,25.08
O508871,2025-09-10,C10615,P2067,1,0.05,89.48,177.38,Sports,177.38,8.87,168.51,89.48,4.19,4.45
O508872,2025-10-20,C10413,P2011,1,0.2,25.59,43.62,Electronics,43.62,8.72,34.9,25.59,6.06,0.67
O508873,2026-04-10,C10689,P2066,2,0.05,21.23,45.94,Beauty,91.88,4.59,87.29,42.46,5.38,1.73
O508874,2026-06-28,C10644,P2013,2,0.15,14.91,32.18,Beauty,64.36,9.65,54.71,29.82,5.02,1.61
O508875,2025-10-11,C11142,P2004,1,0.15,82.13,229.05,Sports,229.05,34.36,194.69,82.13,6.63,4.78
O508876,2025-12-25,C11097,P2045,1,0.1,54.87,109.92,Sports,109.92,10.99,98.93,54.87,5.94,2.93
O508877,2025-05-08,C11048,P2005,1,0.15,21.42,39.38,Sports,39.38,5.91,33.47,21.42,3.72,0.71
O508878,2026-05-31,C10068,P2067,1,0.0,89.48,177.38,Sports,177.38,0.0,177.38,89.48,3.73,5.4
O508879,2026-04-13,C10011,P2001,1,0.2,67.86,159.31,Electronics,159.31,31.86,127.45,67.86,4.66,3.4
O508880,2025-03-22,C10012,P2010,2,0.1,105.58,212.84,Electronics,425.68,42.57,383.11,211.16,6.8,10.88
O508881,2026-01-23,C10801,P2004,1,0.0,82.13,229.05,Sports,229.05,0.0,229.05,82.13,6.95,6.51
O508882,2025-12-29,C10912,P2037,3,0.1,19.43,42.14,Home,126.42,12.64,113.78,58.29,3.26,3.17
O508883,2025-02-17,C10627,P2051,3,0.15,21.09,56.25,Home,168.75,25.31,143.44,63.27,5.36,4.02
O508884,2025-06-19,C10443,P2029,3,0.1,30.95,55.54,Apparel,166.62,16.66,149.96,92.85,4.59,3.96
O508885,2025-05-11,C10522,P2042,2,0.0,21.36,43.17,Sports,86.34,0.0,86.34,42.72,5.73,2.68
O508886,2025-06-05,C10982,P2040,2,0.0,46.24,112.16,Electronics,224.32,0.0,224.32,92.48,4.45,5.49
O508887,2025-05-18,C11077,P2024,1,0.05,38.64,85.56,Electronics,85.56,4.28,81.28,38.64,5.25,2.01
O508888,2026-01-15,C10093,P2063,1,0.05,107.79,241.07,Sports,241.07,12.05,229.02,107.79,5.9,5.75
O508889,2025-05-07,C10466,P2011,1,0.05,25.59,43.62,Electronics,43.62,2.18,41.44,25.59,3.64,1.19
O508890,2025-12-31,C10432,P2005,1,0.0,21.42,39.38,Sports,39.38,0.0,39.38,21.42,3.28,0.94
O508891,2026-05-17,C10719,P2059,2,0.0,74.58,192.13,Electronics,384.26,0.0,384.26,149.16,4.76,9.67
O508892,2025-04-04,C11187,P2060,2,0.1,91.93,225.41,Sports,450.82,45.08,405.74,183.86,5.58,10.07
O508893,2025-04-11,C10603,P2054,1,0.15,19.42,50.24,Beauty,50.24,7.54,42.7,19.42,6.31,0.99
O508894,2026-03-24,C10843,P2049,2,0.1,75.64,173.14,Apparel,346.28,34.63,311.65,151.28,2.5,7.49
O508895,2025-09-09,C10930,P2007,3,0.2,81.19,138.2,Apparel,414.6,82.92,331.68,243.57,4.91,8.59
O508896,2025-08-30,C10605,P2077,2,0.0,99.36,190.12,Apparel,380.24,0.0,380.24,198.72,5.16,11.25
O508897,2026-06-12,C10108,P2079,2,0.0,76.11,150.73,Apparel,301.46,0.0,301.46,152.22,4.08,7.86
O508898,2025-08-18,C10749,P2005,2,0.15,21.42,39.38,Sports,78.76,11.81,66.95,42.84,8.33,1.47
O508899,2025-04-17,C10947,P2026,1,0.05,25.88,63.53,Beauty,63.53,3.18,60.35,25.88,6.4,1.86
O508900,2026-06-06,C10928,P2073,3,0.05,103.53,278.8,Apparel,836.4,41.82,794.58,310.59,3.98,15.15
O508901,2025-06-18,C10726,P2007,2,0.1,81.19,138.2,Apparel,276.4,27.64,248.76,162.38,2.5,4.96
O508902,2026-06-12,C10184,P2013,1,0.25,14.91,32.18,Beauty,32.18,8.04,24.14,14.91,5.05,0.58
O508903,2026-03-03,C10862,P2012,2,0.25,91.5,250.58,Home,501.16,125.29,375.87,183.0,6.77,11.93
O508904,2025-03-16,C10016,P2072,2,0.05,85.85,152.66,Sports,305.32,15.27,290.05,171.7,4.18,8.85
O508905,2026-06-03,C10785,P2052,2,0.0,85.13,212.17,Beauty,424.34,0.0,424.34,170.26,3.94,13.3
O508906,2025-12-03,C10096,P2074,2,0.0,60.53,130.38,Sports,260.76,0.0,260.76,121.06,4.95,5.98
O508907,2026-06-11,C10773,P2042,3,0.1,21.36,43.17,Sports,129.51,12.95,116.56,64.08,4.98,2.47
O508908,2026-02-02,C10603,P2072,3,0.15,85.85,152.66,Sports,457.98,68.7,389.28,257.55,2.92,10.32
O508909,2025-08-22,C10496,P2066,1,0.1,21.23,45.94,Beauty,45.94,4.59,41.35,21.23,3.7,1.0
O508910,2026-03-25,C11171,P2020,2,0.05,96.28,147.84,Home,295.68,14.78,280.9,192.56,3.04,7.04
O508911,2025-11-27,C10344,P2031,1,0.15,54.53,117.07,Sports,117.07,17.56,99.51,54.53,7.31,1.91
O508912,2025-03-26,C11132,P2026,2,0.05,25.88,63.53,Beauty,127.06,6.35,120.71,51.76,5.5,3.02
O508913,2025-05-31,C11118,P2029,1,0.1,30.95,55.54,Apparel,55.54,5.55,49.99,30.95,6.58,1.12
O508914,2025-01-30,C11194,P2016,2,0.15,23.99,66.65,Electronics,133.3,20.0,113.3,47.98,3.71,3.35
O508915,2025-01-19,C10494,P2018,2,0.05,23.1,60.58,Apparel,121.16,6.06,115.1,46.2,2.5,2.68
O508916,2026-05-03,C10654,P2000,1,0.15,20.01,46.3,Beauty,46.3,6.94,39.35,20.01,3.95,0.95
O508917,2025-10-18,C10793,P2030,1,0.1,81.44,160.67,Electronics,160.67,16.07,144.6,81.44,4.63,4.07
O508918,2025-04-28,C10527,P2076,2,0.1,94.33,153.36,Apparel,306.72,30.67,276.05,188.66,5.16,8.6
O508919,2025-03-18,C10182,P2076,3,0.0,94.33,153.36,Apparel,460.08,0.0,460.08,282.99,5.27,9.94
O508920,2025-09-30,C10797,P2003,1,0.2,103.86,246.21,Sports,246.21,49.24,196.97,103.86,5.92,5.93
